52239,14:30:39,14,30,39,52239,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52240,14:30:40,14,30,40,52240,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52241,14:30:41,14,30,41,52241,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52242,14:30:42,14,30,42,52242,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52243,14:30:43,14,30,43,52243,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52244,14:30:44,14,30,44,52244,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52245,14:30:45,14,30,45,52245,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52246,14:30:46,14,30,46,52246,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52247,14:30:47,14,30,47,52247,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52248,14:30:48,14,30,48,52248,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52249,14:30:49,14,30,49,52249,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52250,14:30:50,14,30,50,52250,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52251,14:30:51,14,30,51,52251,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52252,14:30:52,14,30,52,52252,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52253,14:30:53,14,30,53,52253,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52254,14:30:54,14,30,54,52254,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52255,14:30:55,14,30,55,52255,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52256,14:30:56,14,30,56,52256,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52257,14:30:57,14,30,57,52257,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52258,14:30:58,14,30,58,52258,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52259,14:30:59,14,30,59,52259,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52260,14:31:00,14,31,0,52260,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52261,14:31:01,14,31,1,52261,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52262,14:31:02,14,31,2,52262,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52263,14:31:03,14,31,3,52263,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52264,14:31:04,14,31,4,52264,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52265,14:31:05,14,31,5,52265,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52266,14:31:06,14,31,6,52266,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52267,14:31:07,14,31,7,52267,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52268,14:31:08,14,31,8,52268,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52269,14:31:09,14,31,9,52269,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52270,14:31:10,14,31,10,52270,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52271,14:31:11,14,31,11,52271,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52272,14:31:12,14,31,12,52272,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52273,14:31:13,14,31,13,52273,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52274,14:31:14,14,31,14,52274,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
52275,14:31:15,14,31,15,52275,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
68332,18:58:52,18,58,52,68332,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68333,18:58:53,18,58,53,68333,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68334,18:58:54,18,58,54,68334,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68335,18:58:55,18,58,55,68335,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68336,18:58:56,18,58,56,68336,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68337,18:58:57,18,58,57,68337,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68338,18:58:58,18,58,58,68338,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68339,18:58:59,18,58,59,68339,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68340,18:59:00,18,59,0,68340,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68341,18:59:01,18,59,1,68341,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68342,18:59:02,18,59,2,68342,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68343,18:59:03,18,59,3,68343,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68344,18:59:04,18,59,4,68344,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68345,18:59:05,18,59,5,68345,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68346,18:59:06,18,59,6,68346,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68347,18:59:07,18,59,7,68347,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68348,18:59:08,18,59,8,68348,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68349,18:59:09,18,59,9,68349,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68350,18:59:10,18,59,10,68350,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
68351,18:59:11,18,59,11,68351,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
