20040915,2004-09-15 00:00:00.000,09/15/2004,15,15th,Wednesday,4,3,37,11,259,3,11,38,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040916,2004-09-16 00:00:00.000,09/16/2004,16,16th,Thursday,5,3,38,12,260,3,12,38,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040917,2004-09-17 00:00:00.000,09/17/2004,17,17th,Friday,6,3,38,12,261,3,12,38,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040920,2004-09-20 00:00:00.000,09/20/2004,20,20th,Monday,2,3,38,12,264,4,12,39,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040921,2004-09-21 00:00:00.000,09/21/2004,21,21st,Tuesday,3,3,38,12,265,4,12,39,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040922,2004-09-22 00:00:00.000,09/22/2004,22,22nd,Wednesday,4,4,38,12,266,4,12,39,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040923,2004-09-23 00:00:00.000,09/23/2004,23,23rd,Thursday,5,4,39,13,267,4,13,39,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040924,2004-09-24 00:00:00.000,09/24/2004,24,24th,Friday,6,4,39,13,268,4,13,39,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040927,2004-09-27 00:00:00.000,09/27/2004,27,27th,Monday,2,4,39,13,271,5,13,40,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040928,2004-09-28 00:00:00.000,09/28/2004,28,28th,Tuesday,3,4,39,13,272,5,13,40,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040929,2004-09-29 00:00:00.000,09/29/2004,29,29th,Wednesday,4,5,39,13,273,5,13,40,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20040930,2004-09-30 00:00:00.000,09/30/2004,30,30th,Thursday,5,5,40,14,274,5,14,40,9,September,3,3,Third,2004,CY 2004,Sep-2004  ,092004,2004-09-01,2004-09-30,2004-07-01,2004-09-30,2004-01-01,2004-12-31,0,1,
20020701,2002-07-01 00:00:00.000,07/01/2002,1,1st,Monday,2,1,26,1,182,1,1,27,7,July,1,3,Third,2002,CY 2002,Jul-2002  ,072002,2002-07-01,2002-07-31,2002-07-01,2002-09-30,2002-01-01,2002-12-31,0,1,
20020702,2002-07-02 00:00:00.000,07/02/2002,2,2nd,Tuesday,3,1,27,1,183,1,1,27,7,July,1,3,Third,2002,CY 2002,Jul-2002  ,072002,2002-07-01,2002-07-31,2002-07-01,2002-09-30,2002-01-01,2002-12-31,0,1,
20020703,2002-07-03 00:00:00.000,07/03/2002,3,3rd,Wednesday,4,1,27,1,184,1,1,27,7,July,1,3,Third,2002,CY 2002,Jul-2002  ,072002,2002-07-01,2002-07-31,2002-07-01,2002-09-30,2002-01-01,2002-12-31,0,1,
