20090925,2009-09-25 00:00:00.000,09/25/2009,25,25th,Friday,6,4,39,13,268,4,13,39,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,1,
20090926,2009-09-26 00:00:00.000,09/26/2009,26,26th,Saturday,7,4,39,13,269,4,13,39,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,0,
20090927,2009-09-27 00:00:00.000,09/27/2009,27,27th,Sunday,1,4,39,13,270,5,13,40,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,0,
20090928,2009-09-28 00:00:00.000,09/28/2009,28,28th,Monday,2,4,39,13,271,5,13,40,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,1,
20090929,2009-09-29 00:00:00.000,09/29/2009,29,29th,Tuesday,3,5,39,13,272,5,13,40,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,1,
20090930,2009-09-30 00:00:00.000,09/30/2009,30,30th,Wednesday,4,5,39,14,273,5,14,40,9,September,3,3,Third,2009,CY 2009,Sep-2009  ,092009,2009-09-01,2009-09-30,2009-07-01,2009-09-30,2009-01-01,2009-12-31,0,1,
20091001,2009-10-01 00:00:00.000,10/01/2009,1,1st,Thursday,5,1,40,1,274,1,1,40,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
20091002,2009-10-02 00:00:00.000,10/02/2009,2,2nd,Friday,6,1,40,1,275,1,1,40,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
20091003,2009-10-03 00:00:00.000,10/03/2009,3,3rd,Saturday,7,1,40,1,276,1,1,40,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,0,
20091004,2009-10-04 00:00:00.000,10/04/2009,4,4th,Sunday,1,1,40,1,277,2,1,41,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,0,
20091005,2009-10-05 00:00:00.000,10/05/2009,5,5th,Monday,2,1,40,1,278,2,1,41,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
20091006,2009-10-06 00:00:00.000,10/06/2009,6,6th,Tuesday,3,1,40,1,279,2,1,41,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
20091007,2009-10-07 00:00:00.000,10/07/2009,7,7th,Wednesday,4,1,40,1,280,2,1,41,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
20091008,2009-10-08 00:00:00.000,10/08/2009,8,8th,Thursday,5,2,41,2,281,2,2,41,10,October,1,4,Fourth,2009,CY 2009,Oct-2009  ,102009,2009-10-01,2009-10-31,2009-10-01,2009-12-31,2009-01-01,2009-12-31,0,1,
