20101031,2010-10-31 00:00:00.000,10/31/2010,31,31st,Sunday,1,5,44,5,304,6,5,45,10,October,1,4,Fourth,2010,CY 2010,Oct-2010  ,102010,2010-10-01,2010-10-31,2010-10-01,2010-12-31,2010-01-01,2010-12-31,1,0,Halloween
20040519,2004-05-19 00:00:00.000,05/19/2004,19,19th,Wednesday,4,3,20,7,140,4,7,21,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040520,2004-05-20 00:00:00.000,05/20/2004,20,20th,Thursday,5,3,21,8,141,4,8,21,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040521,2004-05-21 00:00:00.000,05/21/2004,21,21st,Friday,6,3,21,8,142,4,8,21,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040522,2004-05-22 00:00:00.000,05/22/2004,22,22nd,Saturday,7,4,21,8,143,4,8,21,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,0,
20040523,2004-05-23 00:00:00.000,05/23/2004,23,23rd,Sunday,1,4,21,8,144,5,8,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,0,
20040524,2004-05-24 00:00:00.000,05/24/2004,24,24th,Monday,2,4,21,8,145,5,8,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040525,2004-05-25 00:00:00.000,05/25/2004,25,25th,Tuesday,3,4,21,8,146,5,8,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040526,2004-05-26 00:00:00.000,05/26/2004,26,26th,Wednesday,4,4,21,8,147,5,8,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040527,2004-05-27 00:00:00.000,05/27/2004,27,27th,Thursday,5,4,22,9,148,5,9,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040528,2004-05-28 00:00:00.000,05/28/2004,28,28th,Friday,6,4,22,9,149,5,9,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,1,
20040529,2004-05-29 00:00:00.000,05/29/2004,29,29th,Saturday,7,5,22,9,150,5,9,22,5,May,2,2,Second,2004,CY 2004,May-2004  ,052004,2004-05-01,2004-05-31,2004-04-01,2004-06-30,2004-01-01,2004-12-31,0,0,
