20100912,2010-09-12 00:00:00.000,09/12/2010,12,12th,Sunday,1,2,37,11,255,3,11,38,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01,2010-09-30,2010-07-01,2010-09-30,2010-01-01,2010-12-31,0,0,
20100918,2010-09-18 00:00:00.000,09/18/2010,18,18th,Saturday,7,3,38,12,261,3,12,38,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01,2010-09-30,2010-07-01,2010-09-30,2010-01-01,2010-12-31,0,0,
20100919,2010-09-19 00:00:00.000,09/19/2010,19,19th,Sunday,1,3,38,12,262,4,12,39,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01,2010-09-30,2010-07-01,2010-09-30,2010-01-01,2010-12-31,0,0,
20100925,2010-09-25 00:00:00.000,09/25/2010,25,25th,Saturday,7,4,39,13,268,4,13,39,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01,2010-09-30,2010-07-01,2010-09-30,2010-01-01,2010-12-31,0,0,
20100926,2010-09-26 00:00:00.000,09/26/2010,26,26th,Sunday,1,4,39,13,269,5,13,40,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01,2010-09-30,2010-07-01,2010-09-30,2010-01-01,2010-12-31,0,0,
20101002,2010-10-02 00:00:00.000,10/02/2010,2,2nd,Saturday,7,1,40,1,275,1,1,40,10,October,1,4,Fourth,2010,CY 2010,Oct-2010  ,102010,2010-10-01,2010-10-31,2010-10-01,2010-12-31,2010-01-01,2010-12-31,0,0,
20101003,2010-10-03 00:00:00.000,10/03/2010,3,3rd,Sunday,1,1,40,1,276,2,1,41,10,October,1,4,Fourth,2010,CY 2010,Oct-2010  ,102010,2010-10-01,2010-10-31,2010-10-01,2010-12-31,2010-01-01,2010-12-31,0,0,
20101009,2010-10-09 00:00:00.000,10/09/2010,9,9th,Saturday,7,2,41,2,282,2,2,41,10,October,1,4,Fourth,2010,CY 2010,Oct-2010  ,102010,2010-10-01,2010-10-31,2010-10-01,2010-12-31,2010-01-01,2010-12-31,0,0,
20101010,2010-10-10 00:00:00.000,10/10/2010,10,10th,Sunday,1,2,41,2,283,3,2,42,10,October,1,4,Fourth,2010,CY 2010,Oct-2010  ,102010,2010-10-01,2010-10-31,2010-10-01,2010-12-31,2010-01-01,2010-12-31,0,0,
20131031,2013-10-31 00:00:00.000,10/31/2013,31,31st,Thursday,5,5,44,5,304,5,5,44,10,October,1,4,Fourth,2013,CY 2013,Oct-2013  ,102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,1,1,Halloween
