20000404,2000-04-04 00:00:00.000,04/04/2000,4,4th,Tuesday,3,1,14,1,95,2,1,15,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000405,2000-04-05 00:00:00.000,04/05/2000,5,5th,Wednesday,4,1,14,1,96,2,1,15,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000406,2000-04-06 00:00:00.000,04/06/2000,6,6th,Thursday,5,1,14,1,97,2,1,15,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000407,2000-04-07 00:00:00.000,04/07/2000,7,7th,Friday,6,1,14,1,98,2,1,15,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000410,2000-04-10 00:00:00.000,04/10/2000,10,10th,Monday,2,2,15,2,101,3,2,16,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000411,2000-04-11 00:00:00.000,04/11/2000,11,11th,Tuesday,3,2,15,2,102,3,2,16,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000412,2000-04-12 00:00:00.000,04/12/2000,12,12th,Wednesday,4,2,15,2,103,3,2,16,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000413,2000-04-13 00:00:00.000,04/13/2000,13,13th,Thursday,5,2,15,2,104,3,2,16,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000414,2000-04-14 00:00:00.000,04/14/2000,14,14th,Friday,6,2,15,2,105,3,2,16,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000417,2000-04-17 00:00:00.000,04/17/2000,17,17th,Monday,2,3,16,3,108,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000418,2000-04-18 00:00:00.000,04/18/2000,18,18th,Tuesday,3,3,16,3,109,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000419,2000-04-19 00:00:00.000,04/19/2000,19,19th,Wednesday,4,3,16,3,110,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000420,2000-04-20 00:00:00.000,04/20/2000,20,20th,Thursday,5,3,16,3,111,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000421,2000-04-21 00:00:00.000,04/21/2000,21,21st,Friday,6,3,16,3,112,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000424,2000-04-24 00:00:00.000,04/24/2000,24,24th,Monday,2,4,17,4,115,5,4,18,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000425,2000-04-25 00:00:00.000,04/25/2000,25,25th,Tuesday,3,4,17,4,116,5,4,18,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000426,2000-04-26 00:00:00.000,04/26/2000,26,26th,Wednesday,4,4,17,4,117,5,4,18,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000427,2000-04-27 00:00:00.000,04/27/2000,27,27th,Thursday,5,4,17,4,118,5,4,18,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000428,2000-04-28 00:00:00.000,04/28/2000,28,28th,Friday,6,4,17,4,119,5,4,18,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01,2000-04-30,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000501,2000-05-01 00:00:00.000,05/01/2000,1,1st,Monday,2,1,18,5,122,1,5,19,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000502,2000-05-02 00:00:00.000,05/02/2000,2,2nd,Tuesday,3,1,18,5,123,1,5,19,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000503,2000-05-03 00:00:00.000,05/03/2000,3,3rd,Wednesday,4,1,18,5,124,1,5,19,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000504,2000-05-04 00:00:00.000,05/04/2000,4,4th,Thursday,5,1,18,5,125,1,5,19,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000505,2000-05-05 00:00:00.000,05/05/2000,5,5th,Friday,6,1,18,5,126,1,5,19,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000508,2000-05-08 00:00:00.000,05/08/2000,8,8th,Monday,2,2,19,6,129,2,6,20,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000509,2000-05-09 00:00:00.000,05/09/2000,9,9th,Tuesday,3,2,19,6,130,2,6,20,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000510,2000-05-10 00:00:00.000,05/10/2000,10,10th,Wednesday,4,2,19,6,131,2,6,20,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000511,2000-05-11 00:00:00.000,05/11/2000,11,11th,Thursday,5,2,19,6,132,2,6,20,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
20000512,2000-05-12 00:00:00.000,05/12/2000,12,12th,Friday,6,2,19,6,133,2,6,20,5,May,2,2,Second,2000,CY 2000,May-2000  ,052000,2000-05-01,2000-05-31,2000-04-01,2000-06-30,2000-01-01,2000-12-31,0,1,
