20040313,2004-03-13 00:00:00.000,03/13/2004,13,13th,Saturday,7,2,11,11,73,2,11,11,3,March,3,1,First,2004,CY 2004,Mar-2004  ,032004,2004-03-01,2004-03-31,2004-01-01,2004-03-31,2004-01-01,2004-12-31,0,0,
20040314,2004-03-14 00:00:00.000,03/14/2004,14,14th,Sunday,1,2,11,11,74,3,11,12,3,March,3,1,First,2004,CY 2004,Mar-2004  ,032004,2004-03-01,2004-03-31,2004-01-01,2004-03-31,2004-01-01,2004-12-31,0,0,
20040315,2004-03-15 00:00:00.000,03/15/2004,15,15th,Monday,2,3,11,11,75,3,11,12,3,March,3,1,First,2004,CY 2004,Mar-2004  ,032004,2004-03-01,2004-03-31,2004-01-01,2004-03-31,2004-01-01,2004-12-31,0,1,
20040316,2004-03-16 00:00:00.000,03/16/2004,16,16th,Tuesday,3,3,11,11,76,3,11,12,3,March,3,1,First,2004,CY 2004,Mar-2004  ,032004,2004-03-01,2004-03-31,2004-01-01,2004-03-31,2004-01-01,2004-12-31,0,1,
20110704,2011-07-04 00:00:00.000,07/04/2011,4,4th,Monday,2,1,27,1,185,2,1,28,7,July,1,3,Third,2011,CY 2011,Jul-2011  ,072011,2011-07-01,2011-07-31,2011-07-01,2011-09-30,2011-01-01,2011-12-31,1,1,Independance Day
20040214,2004-02-14 00:00:00.000,02/14/2004,14,14th,Saturday,7,2,7,7,45,2,7,7,2,February,2,1,First,2004,CY 2004,Feb-2004  ,022004,2004-02-01,2004-02-29,2004-01-01,2004-03-31,2004-01-01,2004-12-31,1,0,Valentine's Day
20040317,2004-03-17 00:00:00.000,03/17/2004,17,17th,Wednesday,4,3,11,11,77,3,11,12,3,March,3,1,First,2004,CY 2004,Mar-2004  ,032004,2004-03-01,2004-03-31,2004-01-01,2004-03-31,2004-01-01,2004-12-31,1,1,Saint Patrick's Day
20120116,2012-01-16 00:00:00.000,01/16/2012,16,16th,Monday,2,3,3,3,16,3,3,3,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120117,2012-01-17 00:00:00.000,01/17/2012,17,17th,Tuesday,3,3,3,3,17,3,3,3,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120118,2012-01-18 00:00:00.000,01/18/2012,18,18th,Wednesday,4,3,3,3,18,3,3,3,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120119,2012-01-19 00:00:00.000,01/19/2012,19,19th,Thursday,5,3,3,3,19,3,3,3,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120120,2012-01-20 00:00:00.000,01/20/2012,20,20th,Friday,6,3,3,3,20,3,3,3,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120123,2012-01-23 00:00:00.000,01/23/2012,23,23rd,Monday,2,4,4,4,23,4,4,4,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120124,2012-01-24 00:00:00.000,01/24/2012,24,24th,Tuesday,3,4,4,4,24,4,4,4,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120125,2012-01-25 00:00:00.000,01/25/2012,25,25th,Wednesday,4,4,4,4,25,4,4,4,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120126,2012-01-26 00:00:00.000,01/26/2012,26,26th,Thursday,5,4,4,4,26,4,4,4,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
20120127,2012-01-27 00:00:00.000,01/27/2012,27,27th,Friday,6,4,4,4,27,4,4,4,1,January,1,1,First,2012,CY 2012,Jan-2012  ,012012,2012-01-01,2012-01-31,2012-01-01,2012-03-31,2012-01-01,2012-12-31,0,1,
