20140725,2014-07-25 00:00:00.000,07/25/2014,25,25th,Friday,6,4,30,4,206,4,4,30,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140726,2014-07-26 00:00:00.000,07/26/2014,26,26th,Saturday,7,4,30,4,207,4,4,30,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,0,
20140727,2014-07-27 00:00:00.000,07/27/2014,27,27th,Sunday,1,4,30,4,208,5,4,31,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,0,
20140728,2014-07-28 00:00:00.000,07/28/2014,28,28th,Monday,2,4,30,4,209,5,4,31,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140729,2014-07-29 00:00:00.000,07/29/2014,29,29th,Tuesday,3,5,30,5,210,5,5,31,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140730,2014-07-30 00:00:00.000,07/30/2014,30,30th,Wednesday,4,5,31,5,211,5,5,31,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140731,2014-07-31 00:00:00.000,07/31/2014,31,31st,Thursday,5,5,31,5,212,5,5,31,7,July,1,3,Third,2014,CY 2014,Jul-2014  ,072014,2014-07-01,2014-07-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140801,2014-08-01 00:00:00.000,08/01/2014,1,1st,Friday,6,1,31,5,213,1,5,31,8,August,2,3,Third,2014,CY 2014,Aug-2014  ,082014,2014-08-01,2014-08-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
20140802,2014-08-02 00:00:00.000,08/02/2014,2,2nd,Saturday,7,1,31,5,214,1,5,31,8,August,2,3,Third,2014,CY 2014,Aug-2014  ,082014,2014-08-01,2014-08-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,0,
20140803,2014-08-03 00:00:00.000,08/03/2014,3,3rd,Sunday,1,1,31,5,215,2,5,32,8,August,2,3,Third,2014,CY 2014,Aug-2014  ,082014,2014-08-01,2014-08-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,0,
20140804,2014-08-04 00:00:00.000,08/04/2014,4,4th,Monday,2,1,31,5,216,2,5,32,8,August,2,3,Third,2014,CY 2014,Aug-2014  ,082014,2014-08-01,2014-08-31,2014-07-01,2014-09-30,2014-01-01,2014-12-31,0,1,
