20010101,6330,0.00000000000000000E+000,3.37000000000000030E+001
20010102,6330,0.00000000000000000E+000,2.86000000000000010E+001
20010103,6330,0.00000000000000000E+000,2.93000000000000010E+001
20010104,6330,0.00000000000000000E+000,3.48999999999999990E+001
20010105,6330,0.00000000000000000E+000,3.77000000000000030E+001
20010106,6330,0.00000000000000000E+000,4.01000000000000010E+001
20010107,6330,0.00000000000000000E+000,3.97000000000000030E+001
20010108,6330,0.00000000000000000E+000,4.02999999999999970E+001
20010109,6330,0.00000000000000000E+000,4.15000000000000000E+001
20010110,6330,0.00000000000000000E+000,4.35000000000000000E+001
20010113,6330,0.00000000000000000E+000,4.58999999999999990E+001
20010118,6330,0.00000000000000000E+000,3.08000000000000010E+001
20010119,6330,0.00000000000000000E+000,4.05000000000000000E+001
20010120,6330,0.00000000000000000E+000,4.26000000000000010E+001
20010121,6330,0.00000000000000000E+000,2.91000000000000010E+001
20010122,6330,0.00000000000000000E+000,2.10000000000000000E+001
20010123,6330,0.00000000000000000E+000,1.59000000000000000E+001
20010124,6330,0.00000000000000000E+000,1.88999999999999990E+001
20010127,6330,0.00000000000000000E+000,2.68999999999999990E+001
20010201,6330,0.00000000000000000E+000,2.85000000000000000E+001
20010204,6330,0.00000000000000000E+000,2.73000000000000010E+001
20010206,6330,0.00000000000000000E+000,3.46000000000000010E+001
20010207,6330,0.00000000000000000E+000,2.88000000000000010E+001
20010210,6330,0.00000000000000000E+000,2.60000000000000000E+001
20010215,6330,0.00000000000000000E+000,4.43999999999999990E+001
20010217,6330,0.00000000000000000E+000,2.63999999999999990E+001
20010218,6330,0.00000000000000000E+000,2.71000000000000010E+001
20010221,6330,0.00000000000000000E+000,2.98000000000000010E+001
20010222,6330,0.00000000000000000E+000,3.18000000000000010E+001
20010225,6330,0.00000000000000000E+000,3.80000000000000000E+001
20010301,6330,0.00000000000000000E+000,4.05000000000000000E+001
20010302,6330,0.00000000000000000E+000,3.57000000000000030E+001
20010303,6330,0.00000000000000000E+000,3.47999999999999970E+001
20010304,6330,0.00000000000000000E+000,3.50000000000000000E+001
20010305,6330,0.00000000000000000E+000,4.01000000000000010E+001
20010306,6330,0.00000000000000000E+000,4.03999999999999990E+001
20010310,6330,0.00000000000000000E+000,3.93999999999999990E+001
20010311,6330,0.00000000000000000E+000,4.65000000000000000E+001
20010314,6330,0.00000000000000000E+000,3.57999999999999970E+001
20010315,6330,0.00000000000000000E+000,3.90000000000000000E+001
20010321,6330,0.00000000000000000E+000,3.53999999999999990E+001
20010322,6330,0.00000000000000000E+000,3.53999999999999990E+001
20010323,6330,0.00000000000000000E+000,3.96000000000000010E+001
20010324,6330,0.00000000000000000E+000,3.96000000000000010E+001
20010327,6330,0.00000000000000000E+000,4.47000000000000030E+001
20010328,6330,0.00000000000000000E+000,4.37000000000000030E+001
20010329,6330,0.00000000000000000E+000,4.75000000000000000E+001
20010330,6330,0.00000000000000000E+000,4.86000000000000010E+001
20010402,6330,0.00000000000000000E+000,3.87000000000000030E+001
20010403,6330,0.00000000000000000E+000,4.00000000000000000E+001
20010404,6330,0.00000000000000000E+000,4.17000000000000030E+001
20010405,6330,0.00000000000000000E+000,5.21000000000000010E+001
