20010310,62664,0.00000000000000000E+000,4.05000000000000000E+001
20010311,62664,0.00000000000000000E+000,4.67999999999999970E+001
20010314,62664,0.00000000000000000E+000,3.52999999999999970E+001
20010315,62664,0.00000000000000000E+000,3.92000000000000030E+001
20010321,62664,0.00000000000000000E+000,3.52000000000000030E+001
20010322,62664,0.00000000000000000E+000,3.52000000000000030E+001
20010323,62664,0.00000000000000000E+000,3.97999999999999970E+001
20010324,62664,0.00000000000000000E+000,3.97000000000000030E+001
20010327,62664,0.00000000000000000E+000,4.45000000000000000E+001
20010328,62664,0.00000000000000000E+000,4.37000000000000030E+001
20010329,62664,0.00000000000000000E+000,4.78999999999999990E+001
20010330,62664,0.00000000000000000E+000,4.87000000000000030E+001
20010402,62664,0.00000000000000000E+000,3.88999999999999990E+001
20010403,62664,0.00000000000000000E+000,4.01000000000000010E+001
20010404,62664,0.00000000000000000E+000,4.21000000000000010E+001
20010405,62664,0.00000000000000000E+000,5.12999999999999970E+001
20010406,62664,0.00000000000000000E+000,4.42000000000000030E+001
20010407,62664,0.00000000000000000E+000,4.67999999999999970E+001
20010408,62664,0.00000000000000000E+000,5.92999999999999970E+001
20010414,62664,0.00000000000000000E+000,5.13999999999999990E+001
20010415,62664,0.00000000000000000E+000,5.00000000000000000E+001
20010416,62664,0.00000000000000000E+000,5.46000000000000010E+001
20010421,62664,0.00000000000000000E+000,4.56000000000000010E+001
20010422,62664,0.00000000000000000E+000,4.81000000000000010E+001
20010423,62664,0.00000000000000000E+000,4.71000000000000010E+001
20010424,62664,0.00000000000000000E+000,5.48999999999999990E+001
20010425,62664,0.00000000000000000E+000,5.67000000000000030E+001
20010426,62664,0.00000000000000000E+000,5.76000000000000010E+001
20010427,62664,0.00000000000000000E+000,5.75000000000000000E+001
20010428,62664,0.00000000000000000E+000,5.92000000000000030E+001
20010501,62664,0.00000000000000000E+000,5.66000000000000010E+001
20010502,62664,0.00000000000000000E+000,5.87000000000000030E+001
20010503,62664,0.00000000000000000E+000,5.72999999999999970E+001
20010504,62664,0.00000000000000000E+000,5.71000000000000010E+001
20010505,62664,0.00000000000000000E+000,5.40000000000000000E+001
20010506,62664,0.00000000000000000E+000,5.73999999999999990E+001
20010507,62664,0.00000000000000000E+000,6.20000000000000000E+001
20010513,62664,0.00000000000000000E+000,5.18999999999999990E+001
20010514,62664,0.00000000000000000E+000,5.27999999999999970E+001
20010516,62664,0.00000000000000000E+000,7.07000000000000030E+001
20010517,62664,0.00000000000000000E+000,6.70000000000000000E+001
20010518,62664,0.00000000000000000E+000,6.11000000000000010E+001
20010521,62664,0.00000000000000000E+000,7.60999999999999940E+001
20010522,62664,0.00000000000000000E+000,6.80999999999999940E+001
20010526,62664,0.00000000000000000E+000,5.76000000000000010E+001
20010527,62664,0.00000000000000000E+000,6.50999999999999940E+001
20010530,62664,0.00000000000000000E+000,8.27000000000000030E+001
20010531,62664,0.00000000000000000E+000,8.39000000000000060E+001
20010601,62664,0.00000000000000000E+000,8.15000000000000000E+001
20010605,62664,0.00000000000000000E+000,6.60999999999999940E+001
20010609,62664,0.00000000000000000E+000,7.22999999999999970E+001
20010612,62664,0.00000000000000000E+000,7.05999999999999940E+001
20010615,62664,0.00000000000000000E+000,7.22999999999999970E+001
20010616,62664,0.00000000000000000E+000,7.57999999999999970E+001
20010617,62664,0.00000000000000000E+000,7.82999999999999970E+001
20010620,62664,0.00000000000000000E+000,7.17999999999999970E+001
20010621,62664,0.00000000000000000E+000,7.35000000000000000E+001
20010622,62664,0.00000000000000000E+000,7.47000000000000030E+001
20010623,62664,0.00000000000000000E+000,7.85999999999999940E+001
20010624,62664,0.00000000000000000E+000,8.55000000000000000E+001
20010629,62664,0.00000000000000000E+000,7.84000000000000060E+001
20010630,62664,0.00000000000000000E+000,7.95999999999999940E+001
20010705,62664,0.00000000000000000E+000,8.45000000000000000E+001
20010706,62664,0.00000000000000000E+000,8.64000000000000060E+001
20010707,62664,0.00000000000000000E+000,8.77999999999999970E+001
20010708,62664,0.00000000000000000E+000,8.25000000000000000E+001
20010711,62664,0.00000000000000000E+000,8.02999999999999970E+001
20010715,62664,0.00000000000000000E+000,8.67000000000000030E+001
20010716,62664,0.00000000000000000E+000,8.57000000000000030E+001
20130310,62664,0.00000000000000000E+000,4.05000000000000000E+001
20130311,62664,0.00000000000000000E+000,4.67999999999999970E+001
20130314,62664,0.00000000000000000E+000,3.52999999999999970E+001
20130315,62664,0.00000000000000000E+000,3.92000000000000030E+001
20130321,62664,0.00000000000000000E+000,3.52000000000000030E+001
20130322,62664,0.00000000000000000E+000,3.52000000000000030E+001
20130323,62664,0.00000000000000000E+000,3.97999999999999970E+001
20130324,62664,0.00000000000000000E+000,3.97000000000000030E+001
20130327,62664,0.00000000000000000E+000,4.45000000000000000E+001
20130328,62664,0.00000000000000000E+000,4.37000000000000030E+001
20130329,62664,0.00000000000000000E+000,4.78999999999999990E+001
20130330,62664,0.00000000000000000E+000,4.87000000000000030E+001
20130402,62664,0.00000000000000000E+000,3.88999999999999990E+001
20130403,62664,0.00000000000000000E+000,4.01000000000000010E+001
20130404,62664,0.00000000000000000E+000,4.21000000000000010E+001
20130405,62664,0.00000000000000000E+000,5.12999999999999970E+001
20130406,62664,0.00000000000000000E+000,4.42000000000000030E+001
20130407,62664,0.00000000000000000E+000,4.67999999999999970E+001
20130408,62664,0.00000000000000000E+000,5.92999999999999970E+001
20130414,62664,0.00000000000000000E+000,5.13999999999999990E+001
20130415,62664,0.00000000000000000E+000,5.00000000000000000E+001
20130416,62664,0.00000000000000000E+000,5.46000000000000010E+001
20130421,62664,0.00000000000000000E+000,4.56000000000000010E+001
20130422,62664,0.00000000000000000E+000,4.81000000000000010E+001
20130423,62664,0.00000000000000000E+000,4.71000000000000010E+001
20130424,62664,0.00000000000000000E+000,5.48999999999999990E+001
20130425,62664,0.00000000000000000E+000,5.67000000000000030E+001
20130426,62664,0.00000000000000000E+000,5.76000000000000010E+001
20130427,62664,0.00000000000000000E+000,5.75000000000000000E+001
20130428,62664,0.00000000000000000E+000,5.92000000000000030E+001
20130501,62664,0.00000000000000000E+000,5.66000000000000010E+001
20130502,62664,0.00000000000000000E+000,5.87000000000000030E+001
20130503,62664,0.00000000000000000E+000,5.72999999999999970E+001
20130504,62664,0.00000000000000000E+000,5.71000000000000010E+001
20130505,62664,0.00000000000000000E+000,5.40000000000000000E+001
20130506,62664,0.00000000000000000E+000,5.73999999999999990E+001
20130507,62664,0.00000000000000000E+000,6.20000000000000000E+001
20130513,62664,0.00000000000000000E+000,5.18999999999999990E+001
20130514,62664,0.00000000000000000E+000,5.27999999999999970E+001
20130516,62664,0.00000000000000000E+000,7.07000000000000030E+001
20130517,62664,0.00000000000000000E+000,6.70000000000000000E+001
20130518,62664,0.00000000000000000E+000,6.11000000000000010E+001
20130521,62664,0.00000000000000000E+000,7.60999999999999940E+001
20130522,62664,0.00000000000000000E+000,6.80999999999999940E+001
20130526,62664,0.00000000000000000E+000,5.76000000000000010E+001
20130527,62664,0.00000000000000000E+000,6.50999999999999940E+001
20130530,62664,0.00000000000000000E+000,8.27000000000000030E+001
20130531,62664,0.00000000000000000E+000,8.39000000000000060E+001
20130601,62664,0.00000000000000000E+000,8.15000000000000000E+001
20130605,62664,0.00000000000000000E+000,6.60999999999999940E+001
20130609,62664,0.00000000000000000E+000,7.22999999999999970E+001
